drone_id,application,drone_size,drone_model,manufacturer,propeller_count,max_carry_weight,actual_carry_weight,payload_type,payload_description,altitude,flight_duration,distance_flown,operator_id,flight_date,battery_remaining,gps_accuracy,wind_speed,obstacles_encountered,flight_status,regulatory_approval_id,notes,overweight_flag,weight_ratio,risk_score
D0642,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Fungicide,31,35.0,9.8,OP006,2025-08-26,40,3.5,7.9,Yes,Completed,REG-2026-UAV-0642,,0,0.9550000000000001,3.261836617977727
D0643,Search and Rescue,Large,Guardian SR,RescueFly,8,12.0,5.0,"Camera, Beacon","Thermal camera, emergency locator beacon",150,50.0,18.0,OP008,2025-03-26,62,2.8,5.5,Yes,Completed,REG-2026-UAV-0643,Searching for missing person in forested area,0,0.4166666666666667,2.7357916970518343
D0644,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.0,Liquid Tank,Pesticide solution,30,30.0,10.0,OP011,2025-03-22,40,3.5,7.8,Yes,Completed,REG-2026-UAV-0644,"Field spraying, full tank, moderate wind",0,0.9,3.1860922977615505
D0645,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,83,19.0,5.6,OP013,2025-10-16,93,1.2,2.4,No,Completed,REG-2026-UAV-0645,,0,0.7,1.434816814340606
D0646,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard lens,85,20.0,5.7,OP004,2026-03-09,94,1.1,2.1,No,Completed,REG-2026-UAV-0646,,0,0.6,1.3143927133825934
D0647,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,19.0,6.1,OP005,2025-07-19,92,1.4,2.7,No,Completed,REG-2026-UAV-0647,,0,0.65,1.5329819039592958
D0648,Package Delivery,52,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP005,2026-03-08,92,1.5,2.9,No,Completed,REG-2026-UAV-0648,,0,0.75,1.5520672794252048
D0649,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,5.0,"Camera, Sensor","Corona discharge camera, infrared thermometer",110,55.0,16.0,OP004,2025-03-15,50,2.9,7.1,Yes,Completed,REG-2026-UAV-0649,Inspecting high-voltage power lines,0,0.5555555555555556,2.992121175109336
D0650,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,8.9,Camera,High-resolution video camera,156,71.0,22.5,OP004,2025-05-23,41,3.1,8.1,Yes,Completed,REG-2026-UAV-0650,,0,0.55625,3.525050131823956
D0651,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Temperature,107,42.0,12.8,OP004,2026-02-15,66,2.4,5.3,Yes,Completed,REG-2026-UAV-0651,,0,0.575,2.587958933585695
D0652,Environmental Monitoring,Small,AirProbe 1,EnviroTech,4,2.0,1.0,Sensor,Particulate matter sensor,30,30.0,7.0,OP004,2025-02-24,95,1.0,2.5,No,Completed,REG-2026-UAV-0652,,0,0.5,1.3353253383056196
D0653,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,55.0,10.0,OP004,2025-04-05,58,2.3,4.5,No,Completed,REG-2026-UAV-0653,,0,0.5857142857142856,2.112127403198621
D0654,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,103,41.0,13.1,OP005,2025-07-18,64,2.4,5.2,Yes,Completed,REG-2026-UAV-0654,,0,0.6875,2.624437048093698
D0655,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide lens,88,18.0,5.1,OP002,2025-06-06,96,1.2,2.4,No,Completed,REG-2026-UAV-0655,,0,0.4,1.293061783003348
D0656,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.0,Camera,High-resolution camera for blade damage assessment,160,65.0,20.0,OP002,2025-03-13,45,3.2,8.5,Yes,Completed,REG-2026-UAV-0656,Inspecting wind turbine blades,0,0.5625,3.4268920988677145
D0657,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,19.0,6.1,OP009,2026-02-04,92,1.4,2.7,No,Completed,REG-2026-UAV-0657,,0,0.65,1.5444558509275517
D0658,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.5,Camera,High-frame-rate camera,158,68.0,21.0,OP002,2025-05-28,43,3.2,8.3,Yes,Completed,REG-2026-UAV-0658,,0,0.59375,3.472127478092583
D0659,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Fungicide,27,32.0,8.8,OP006,2025-05-17,41,3.3,7.5,Yes,Completed,REG-2026-UAV-0659,,0,0.9400000000000001,3.128250706812827
D0660,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.9,Camera,Time-lapse camera,87,24.0,6.2,OP002,2025-05-12,90,1.2,2.5,No,Completed,REG-2026-UAV-0660,,0,0.9,1.5756878662890126
D0661,Product Photography,Small,StudioShot,PhotoFly,4,1.0,0.4,Camera,High-resolution camera for product showcasing,50,15.0,3.0,OP005,2025-03-05,98,0.8,1.9,No,Completed,REG-2026-UAV-0661,Taking aerial product shots for advertising,0,0.4,1.1057041585145237
D0662,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP004,2025-11-16,90,1.4,2.9,No,Completed,REG-2026-UAV-0662,,0,0.6,1.4520862922717361
D0663,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,8.5,Camera,High-resolution video camera,155,70.0,22.0,OP012,2025-04-22,40,3.1,8.0,Yes,Completed,REG-2026-UAV-0663,,0,0.53125,3.5427679739788616
D0664,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Thermal,102,41.0,13.5,OP007,2025-06-08,67,2.1,5.3,Yes,Completed,REG-2026-UAV-0664,,0,0.6375,2.6304434700154844
D0665,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Polarizing filter,89,22.0,6.2,OP015,2025-04-15,97,1.4,2.4,No,Completed,REG-2026-UAV-0665,,0,0.6,1.3340004091611277
D0666,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Electronics accessories,71,24.0,7.3,OP007,2025-05-18,87,1.8,3.2,No,Completed,REG-2026-UAV-0666,,0,0.45999999999999996,1.5276889257644926
D0667,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.2,Liquid Tank,Plant growth hormone,29,34.0,10.5,OP013,2025-04-17,43,3.4,7.6,No,Completed,REG-2026-UAV-0667,,0,0.86,2.9086927470516084
D0668,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,UV filter,83,18.0,5.0,OP006,2025-06-03,99,1.0,1.9,No,Completed,REG-2026-UAV-0668,,0,0.2,1.0448922252440391
D0669,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.2,Liquid Tank,Plant growth hormone,29,34.0,10.5,OP010,2025-04-17,43,3.4,7.6,No,Completed,REG-2026-UAV-0669,,0,0.86,2.796863599204368
D0670,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Electronics,66,23.0,7.5,OP005,2026-01-31,89,1.7,3.1,No,Completed,REG-2026-UAV-0670,,0,0.42000000000000004,1.4317653358585947
D0671,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,5.2,"Camera, Sensor","UV camera, acoustic sensor",105,60.0,17.0,OP001,2025-02-18,48,3.0,7.5,Yes,Completed,REG-2026-UAV-0671,,0,0.5777777777777778,3.2141591025604384
D0672,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Infrared,104,38.0,13.2,OP012,2025-10-22,69,2.2,5.1,Yes,Completed,REG-2026-UAV-0672,,0,0.6375,2.5785422623505343
D0673,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.2,Camera,Infrared,106,38.0,13.1,OP015,2025-12-17,63,2.2,5.4,Yes,Completed,REG-2026-UAV-0673,,0,0.65,2.701751034754411
D0674,Package Delivery,523,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP003,2026-03-08,92,1.5,12.9,No,Completed,REG-2026-UAV-0674,,0,0.75,2.689888763015508
D0675,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Electronics,71,18.0,6.3,OP009,2025-07-27,90,1.5,2.8,No,Completed,REG-2026-UAV-0675,,0,0.75,1.504386977355425
D0676,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,33,34.0,10.5,OP015,2025-09-03,40,3.4,7.8,Yes,Completed,REG-2026-UAV-0676,,0,0.9400000000000001,3.283343959962595
D0677,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,87,20.0,5.7,OP014,2026-01-04,95,1.1,2.2,No,Completed,REG-2026-UAV-0677,,0,0.5,1.308567082338967
D0678,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Zoom,84,20.0,5.7,OP001,2025-08-29,93,1.3,2.5,No,Completed,REG-2026-UAV-0678,,0,0.7,1.474670042561878
D0679,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.6,Camera,High-res,105,39.0,13.8,OP005,2025-10-30,65,2.4,5.2,Yes,Completed,REG-2026-UAV-0679,,0,0.7,2.6278656483946023
D0680,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Infrared,104,38.0,13.2,OP002,2025-08-03,69,2.2,5.1,Yes,Completed,REG-2026-UAV-0680,,0,0.6375,2.519700640083554
D0681,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP004,2025-12-29,68,2.2,5.3,Yes,Completed,REG-2026-UAV-0681,,0,0.575,2.5930629329096044
D0682,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Gas,106,39.0,12.8,OP014,2025-07-22,67,2.2,5.5,Yes,Completed,REG-2026-UAV-0682,,0,0.5875,2.647668882738257
D0683,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,Telephoto,8444,17.0,5.3,OP014,2026-03-05,97,1.3,2.2,No,Completed,REG-2026-UAV-0683,,0,0.2,1.0515840256485474
D0684,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Fungicide,29,32.0,9.5,OP011,2026-09-26,44,3.2,7.7,Yes,Completed,REG-2026-UAV-0684,,0,0.9400000000000001,3.0700314752073576
D0685,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Electronics,66,23.0,7.5,OP001,2025-10-03,89,1.7,3.1,No,Completed,REG-2026-UAV-0685,,0,0.42000000000000004,1.486570351464378
D0686,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Electronics,66,23.0,7.5,OP003,2026-01-07,89,1.7,3.1,No,Completed,REG-2026-UAV-0686,,0,0.42000000000000004,1.4520325773312
D0687,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Electronics,66,23.0,7.5,OP010,2025-10-03,89,1.7,3.1,No,Completed,REG-2026-UAV-0687,,0,0.42000000000000004,1.450991156047699
D0688,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,ND filters,85,20.0,7.0,OP007,2025-05-09,98,1.0,2.1,No,Completed,REG-2026-UAV-0688,,0,0.3,1.1394310876786302
D0689,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP010,2025-06-18,95,1.2,2.3,No,Completed,REG-2026-UAV-0689,,0,0.7,1.3805783075859817
D0690,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,7.3,GPS,High-precision GPS module,60,38.0,8.0,OP015,2025-04-06,79,1.4,3.2,No,Completed,REG-2026-UAV-0690,,0,0.73,1.721265262868357
D0691,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,6.1,Sensor,Corrosion detection sensor,105,40.0,12.0,OP003,2025-06-04,70,2.0,4.8,Yes,Completed,REG-2026-UAV-0691,,0,0.7625,2.4824799548495378
D0692,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Insecticide,30,34.0,11.0,OP004,2025-05-28,40,3.4,7.9,Yes,Completed,REG-2026-UAV-0692,,0,0.9099999999999999,3.257919592328315
D0693,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,6.0,LiDAR System,Light Detection and Ranging system,70,35.0,9.0,OP002,2025-03-25,78,1.5,3.1,No,Completed,REG-2026-UAV-0693,"Land mapping, precise data collection",0,0.6,1.7492400882856312
D0694,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Electronics,70,18.0,6.1,OP003,2025-09-05,93,1.5,2.9,No,Completed,REG-2026-UAV-0694,,0,0.55,1.4612439340766066
D0695,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Fungicide,33,33.0,10.5,OP009,2026-01-29,46,3.3,7.3,Yes,Completed,REG-2026-UAV-0695,,0,0.8800000000000001,2.993548328232534
D0696,Infrastructure Inspection,Large,Inspecta X,SkyView Inc.,6,15.0,9.1,"Camera, Sensor",Thermal and visual camera,118,48.0,14.0,OP003,2025-05-02,71,1.6,5.3,Yes,Completed,REG-2026-UAV-0696,,0,0.6066666666666667,2.5898273638248215
D0697,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Lightweight action camera,80,20.0,5.0,OP011,2025-03-23,92,1.2,2.1,No,Completed,REG-2026-UAV-0697,"Recreational use, clear skies",0,0.5,1.385781877108292
D0698,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Consumer electronics,69,24.0,7.1,OP005,2025-04-24,87,1.8,3.3,No,Completed,REG-2026-UAV-0698,,0,0.52,1.5513863757857198
D0699,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Fungicide,29,32.0,9.2,OP002,2026-03-06,40,3.4,7.8,Yes,Completed,REG-2026-UAV-0699,,0,0.905,3.197737450328615
D0700,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.3,Camera,Zoom,104,42.0,13.9,OP004,2026-01-02,62,2.5,5.7,Yes,Completed,REG-2026-UAV-0700,,0,0.6625,2.792050342438721
D0701,Event Coverage,Small,EventFlyer,PhotoFly,4,1.8,0.9,Camera,360-degree video camera,91,30.0,5.2,OP012,2025-05-25,93,1.9,3.9,No,Completed,REG-2026-UAV-0701,,0,0.5,1.5392599304000638
D0702,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,30,32.0,10.8,OP013,2025-11-14,42,3.3,7.5,Yes,Completed,REG-2026-UAV-0702,,0,0.9550000000000001,3.1978330843528657
D0703,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,6.8,LiDAR System,Advanced LiDAR system,65,40.0,10.0,OP007,2025-02-27,88,1.3,3.0,No,Completed,REG-2026-UAV-0703,,0,0.6799999999999999,1.7483042991372109
D0704,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP014,2025-12-27,93,1.1,2.1,No,Completed,REG-2026-UAV-0704,,0,0.8,1.4889506810006505
D0705,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Food delivery,71,15.0,4.1,OP007,2025-05-04,91,1.4,2.8,No,Completed,REG-2026-UAV-0705,,0,0.55,1.3967723014157178
D0706,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Fungicide,33,34.0,10.1,OP012,2025-08-14,47,3.1,7.1,Yes,Completed,REG-2026-UAV-0706,,0,0.875,2.9676290913243295
D0707,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Small items,69,25.0,7.5,OP003,2025-09-09,88,1.9,3.3,No,Completed,REG-2026-UAV-0707,,0,0.5599999999999999,1.5106307758728008
D0708,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Clothing,72,19.0,6.3,OP005,2025-12-02,91,1.4,2.8,No,Completed,REG-2026-UAV-0708,,0,0.6,1.4003208228292596
D0709,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Consumer electronics,69,24.0,7.1,OP001,2025-04-24,87,1.8,3.3,No,Completed,REG-2026-UAV-0709,,0,0.52,1.5564920003808667
D0710,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Gimbal stabilizer,89,20.0,6.0,OP010,2025-05-30,97,1.1,2.4,No,Completed,REG-2026-UAV-0710,,0,0.7,1.4376963367211322
D0711,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide-angle lens,81,18.0,5.8,OP010,2025-04-19,94,1.2,2.2,No,Completed,REG-2026-UAV-0711,,0,0.4,1.2007794361244208
D0712,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,81,18.0,5.2,OP010,2025-05-12,94,1.2,2.3,No,Completed,REG-2026-UAV-0712,,0,0.5,1.3401985229292201
D0713,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.5,Package,Small consumer goods,50,25.0,8.0,OP011,2025-03-20,85,2.1,3.5,No,Completed,REG-2026-UAV-0713,"Urban delivery, light package, good weather",0,0.5,1.6148862412746057
D0714,Pipeline Inspection,Large,PipePatrol,SkyView Inc.,6,14.0,7.0,"Camera, Sensor","Infrared camera, gas leak detector",40,58.0,18.0,OP001,2025-03-09,73,2.3,6.8,Yes,Completed,REG-2026-UAV-0714,Inspecting oil and gas pipelines,0,0.5,2.8313622394402955
D0715,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,33,34.0,10.5,OP005,2025-09-03,40,3.4,7.8,Yes,Completed,REG-2026-UAV-0715,,0,0.9400000000000001,3.18419465020602
D0716,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Books,73,16.0,4.2,OP013,2025-05-11,92,1.6,2.9,No,Completed,REG-2026-UAV-0716,,0,0.65,1.3267606820491864
D0717,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Standard lens,87,19.0,5.3,OP010,2026-09-21,95,1.2,2.2,No,Completed,REG-2026-UAV-0717,,0,0.4,1.2374657064217323
D0718,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP009,2025-07-04,93,1.1,2.1,No,Completed,REG-2026-UAV-0718,,0,0.8,1.5396333856419286
D0719,Warehouse Inventory,Small,StockChecker,InventoryAI,4,3.0,1.5,Scanner,Barcode and RFID scanner,15,30.0,4.0,OP001,2025-03-29,75,0.9,1.5,No,Completed,REG-2026-UAV-0719,Indoor inventory management,0,0.5,1.3368667738233717
D0720,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP001,2025-07-06,68,2.2,5.3,Yes,Completed,REG-2026-UAV-0720,,0,0.575,2.450968417915257
D0721,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Herbicide,33,32.0,10.8,OP004,2025-05-03,46,3.2,7.5,No,Completed,REG-2026-UAV-0721,,0,0.89,2.8560171405808226
D0722,Crop Monitoring,Small,Agri Scout,AgriDrones,4,1.5,0.8,Camera,Multispectral camera for plant health analysis,45,22.0,7.0,OP004,2025-03-17,80,1.0,3.3,No,Completed,REG-2026-UAV-0722,Assessing crop health in a small farm,0,0.5333333333333333,1.561426767161517
D0723,Emergency Response,Large,FirstResponder,RescueFly,8,13.0,6.2,First Aid Kit,Basic medical supplies,138,47.0,12.0,OP002,2025-05-30,58,2.8,5.8,Yes,Completed,REG-2026-UAV-0723,,0,0.47692307692307695,2.5740098186120792
D0724,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.2,Camera,Visual,105,40.0,13.2,OP009,2025-09-04,64,2.3,5.5,Yes,Completed,REG-2026-UAV-0724,,0,0.65,2.661083091384321
D0725,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,ND filter,81,17.0,5.5,OP014,2025-09-02,97,1.1,2.2,No,Completed,REG-2026-UAV-0725,,0,0.5,1.2701421719270098
D0726,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.2,Camera,Infrared,106,38.0,13.1,OP009,2025-09-12,63,2.2,5.4,Yes,Completed,REG-2026-UAV-0726,,0,0.65,2.6165667999416584
D0727,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Wide angle,87,19.0,5.7,OP013,2025-12-11,95,1.2,2.3,No,Completed,REG-2026-UAV-0727,,0,0.7,1.390134197171701
D0728,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,0.9,Package,Books,75,15.0,4.0,OP013,2025-04-01,91,1.6,2.8,No,Completed,REG-2026-UAV-0728,,0,0.45,1.346758120038034
D0729,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,69,24.0,7.8,OP002,2025-09-01,85,1.9,3.4,No,Completed,REG-2026-UAV-0729,,0,0.58,1.7026089442404009
D0730,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.2,Liquid Tank,Herbicide,29,33.0,9.8,OP014,2025-06-11,43,3.3,7.6,Yes,Completed,REG-2026-UAV-0730,,0,0.96,3.216572821090713
D0731,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Consumer goods,67,22.0,7.3,OP009,2025-09-17,87,1.7,3.2,No,Completed,REG-2026-UAV-0731,,0,0.58,1.6914709326146748
D0732,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.3,Liquid Tank,Insecticide,30,32.0,10.8,OP015,2025-10-29,42,3.3,7.6,Yes,Completed,REG-2026-UAV-0732,,0,0.9650000000000001,3.2469944660830556
D0733,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP006,2026-01-20,93,1.1,2.1,No,Completed,REG-2026-UAV-0733,,0,0.8,1.4431631742797881
D0734,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,ND filters,85,20.0,7.0,OP008,2025-05-09,98,1.0,2.1,No,Completed,REG-2026-UAV-0734,,0,0.3,1.2449656895561485
D0735,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.2,Sensor,Gas leak sensor,109,41.0,13.1,OP010,2026-09-23,66,2.3,5.1,Yes,Completed,REG-2026-UAV-0735,,0,0.65,2.624335811700259
D0736,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.3,Liquid Tank,Herbicide,30,32.0,10.8,OP013,2025-08-10,42,3.3,7.6,Yes,Completed,REG-2026-UAV-0736,,0,0.9650000000000001,3.2318183488763124
D0737,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,33,34.0,10.5,OP015,2025-09-03,40,3.4,7.8,Yes,Completed,REG-2026-UAV-0737,,0,0.9400000000000001,3.234860939253584
D0738,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,109,38.0,12.2,OP013,2025-10-02,69,2.1,5.4,Yes,Completed,REG-2026-UAV-0738,,0,0.6125,2.5066472948923044
D0739,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,6.1,Sensor,Corrosion detection sensor,105,40.0,12.0,OP004,2025-06-04,70,2.0,4.8,Yes,Completed,REG-2026-UAV-0739,,0,0.7625,2.485845179608903
D0740,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Electronics,66,23.0,7.5,OP002,2025-07-15,89,1.7,3.1,No,Completed,REG-2026-UAV-0740,,0,0.42000000000000004,1.4871440899462431
D0741,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard,83,20.0,5.9,OP002,2025-08-05,95,1.1,2.3,No,Completed,REG-2026-UAV-0741,,0,0.5,1.3194455037923187
D0742,Pipeline Inspection,Large,PipePatrol,SkyView Inc.,6,14.0,6.8,Sensor,Ultrasonic leak detector,38,62.0,22.0,OP009,2025-05-27,80,2.1,6.7,Yes,Completed,REG-2026-UAV-0742,,0,0.4857142857142857,2.892885096710557
D0743,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,3.0,"Camera, Sensor","Infrared camera, motion detection sensor",100,60.0,12.0,OP001,2025-03-24,55,2.5,4.9,No,Completed,REG-2026-UAV-0743,"Security patrol, nighttime operation",0,0.42857142857142855,2.253452811716143
D0744,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.9,Camera,Wide angle,86,20.0,5.5,OP012,2025-11-01,94,1.1,2.3,No,Completed,REG-2026-UAV-0744,,0,0.9,1.6100382952019594
D0745,Environmental Monitoring,Small,AirProbe 1,EnviroTech,4,2.0,1.1,Sensor,Ozone sensor,32,27.0,6.0,OP007,2025-05-09,90,1.4,2.6,No,Completed,REG-2026-UAV-0745,,0,0.55,1.3397834640360875
D0746,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Clothing,72,19.0,6.3,OP011,2025-12-02,91,1.4,2.8,No,Completed,REG-2026-UAV-0746,,0,0.6,1.507112223878188
D0747,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Food delivery,70,16.0,4.0,OP014,2025-05-04,90,1.5,2.9,No,Completed,REG-2026-UAV-0747,,0,0.6,1.4047012689554594
D0748,Film Production,Large,CineDrone X,FilmCraft,8,18.0,11.5,Camera,Stabilized camera rig,55,42.0,9.0,OP003,2025-04-08,72,1.9,4.0,No,Completed,REG-2026-UAV-0748,,0,0.6388888888888888,1.9619772222111773
D0749,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,4.0,Package,Medical supplies,70,50.0,25.0,OP003,2025-03-10,58,2.6,5.1,No,Completed,REG-2026-UAV-0749,Delivering supplies to a remote island village,0,0.4,2.7104642649769857
D0750,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP002,2025-11-24,92,1.5,2.9,No,Completed,REG-2026-UAV-0750,,0,0.75,1.5556970057476416
D0751,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.3,Liquid Tank,Herbicide,30,32.0,10.8,OP014,2025-08-10,42,3.3,7.6,Yes,Completed,REG-2026-UAV-0751,,0,0.9650000000000001,3.212975022550405
D0752,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Zoom lens,81,19.0,5.2,OP010,2025-08-09,96,1.2,2.1,No,Completed,REG-2026-UAV-0752,,0,0.3,1.134918305823237
D0753,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Small items,69,25.0,7.5,OP006,2025-12-14,88,1.9,3.3,No,Completed,REG-2026-UAV-0753,,0,0.5599999999999999,1.5199729341315051
